English,Mon,Original_Definition
Example,ပုံသက်သဳ,"(n) pattern, example, precedent."
Example,ပၟာ,"(n) [P. Upama] [L.F] comparison, simile, example, illustrations. [Var.] ဥပမာ (n) example."
Example,သာဓက,"(n) [P.] evidence, example."
Example,ဥဒါဟိုရ်,"(n) [P. undaharanam] example, instance. [id] ဥဒါဟဵု။"
Excavated spoil at entrance of rat hole,ဗဗိုဟ်ကၞိ,(n) excavated spoil at entrance of rat hole.
Excavated spoil at entrance of rat-hole.  ခရာံ၊ ခၞိက်၊ ဂဗိုက်၊ မၠိုက်။,ခဗိုဟ်,ခဗိုဟ်ကၞိ (n) excavated spoil at entrance of rat-hole. [Cf.] ခရာံ(မ်)၊ ခၞိက်၊ ဂဗိုက်၊ မၠိုက်။
Excavated spoil at entrance of rat-hole.  ခရာံ၊ ခၞိက်၊ ဂဗိုက်၊ မၠိုက်။,ခဗိုဟ်ကၞိ,(n) excavated spoil at entrance of rat-hole. [Cf.] ခရာံ(မ်)၊ ခၞိက်၊ ဂဗိုက်၊ မၠိုက်။
Excavation,ကတိုၚ်,"(n) excavation, pit, quarry, mine. [id] က္တိုၚ်။"
Excavation,ဒဒှ်မခဲါဗၟံက်ပ္တိုန်,(n) excavation.
Excavaton,လ္တိုၚ်,"1 (n) excavaton, pit, quarry, mine, hole.    ဂၠံၚ်ကွဳဓာတ်လ္တိုၚ်တိ (n) underground railway. [id.] ဂၠံၚ်ကွဳပၟတ်သၟဝ်တိ။    နရက်ဇၞော်ဒ္စာံလ္တိုၚ် (n) eight principal hells. [Cf.] ကတိုၚ်၊ တသိုၚ်၊ သိုၚ်။"
Exceeding,ပရဲ,3 (adj) exceeding.
Exceeding,ပရယ်,3 (adj) exceeding.
Exceedingly,ဗွဲမလောန်,"(adv) exceedingly, greatly.  [id] တုဲလဂှ်။"
Exceedingly,လောန်သ္တိုတ်,"(adv) exceedingly, very. [id.] လောန်သန်၊ လောန်၊ ဗွဲမလောန်။"
Exceedingly,သ္တိုတ်,"(adv) all, very, very much, exceedingly."
Excellence,ပရမေ,"(n) [P.] excellence, the best."
Excellence,ပရဲ,"1 (n) excellence, nobility. [Cf.] ပြဲ(ယ်) (v) to be noble."
Excellence,ပရယ်,"1 (n) excellence, nobility. [Cf.] ပြဲ(ယ်) (v) to be noble."
Excellency,ဒဒှ်မသၠုၚ်တဴကဵုကဆံၚ်,(n) excellency.
Excellent,ပြမတ္ထ,"(adj) [P. Paramattha] excellent, highest."
Excellent,မဟာ,"(adj) [P.] great, excellent, noble. [id] မှာ။"
Excellent,ဝရ,"(adj) excellent, precious."
Excellent,သေဋ္ဌ,"(adj) [P.] best, excellent, eminent."
Excellent,အာသဘ,"(adj.) precious, excellent."
Excellent.    သ္ပၝောံမၞိဟ်မ္ဂးစွံစိုတ်ကဵုပြဲမံၚ်  if you are set in authority,ပြဲ,"1 (v) to be noble, excellent.    သ္ပၝောံမၞိဟ်မ္ဂးစွံစိုတ်ကဵုပြဲမံၚ် (v) if you are set in authority, make up your mind to be worthy of it. [Cf.] တြဲ(ယ်)။    [Der.] ပရဲ (n) excellence."
Except,ပဲါနူ,"(prep) except {for}, besides, not only."
Except,ပဲါနူဂှ်,"1 (conj) other than, except."
Except,ဝေၚ်ကၠေံ,(adv) except.
Except ,လွေၚ်နူ,"(v) apart from, except (for)."
Except ,ဝေၚ်ဒဴ,"ဝေၚ်နူ (adv) apart from, except (for)."
Except ,ဝေၚ်နူ,"(adv) apart from, except (for)."
Except myself the buddha,ပဲါကၠေံနူအဲကျာ်,(prep) except myself the Buddha.
Except.    ဗှ်ေသၠုၚ်နူအဲဏီ  you are taller than me.    လ္ပသၠုၚ်ဇကုနူညးတၞဟ်  do not set yourself up to be better than other people,နူ,"1 (pn) form, after, since, than.    က္တဵုနူသ္တိက် (v) to rise from one’s bed.    ကၠုၚ်နူဖအံက် (pn) he has come form ဖအံက်။ {place-name} pha ok.    ကၠုၚ်နူလဵုရော (pn) where have you come from?    ကၠောန်နူကဝ်ကာ (pn) it is made from jiggery.    ခိုဟ်နူဏံဏီ (pn) better than this.    ပဲါနူ (perp) besides, except.    ဗှ်ေသၠုၚ်နူအဲဏီ (pn) you are taller than me.    လ္ပသၠုၚ်ဇကုနူညးတၞဟ် (pn) do not set yourself up to be better than other people, regular in the expressions of past time.    ဝေၚ်နူ (prep) expect. [Cf.] ဍဲ၊  ပ္ဍဲ။   သ္ပတွဵုနူ (prep) from the time that.    သတ်ဗြဴဏံဍောတ်နူဍေံတရဴသၞာံ (pn) this coconut tree is smaller than him six years.    ဍေံထလာ်စှ်ေနူတၞံဆု (pn) he jumped down out of the tree.    ဟိုတ်နူ (prep) because of."
Exception.  အရာတၟေၚ်မဟွံတုပ်ကဵုညးဂမၠိုၚ်။,တၚ်တၟေၚ်,(n) exception. [id] အရာတၟေၚ်မဟွံတုပ်ကဵုညးဂမၠိုၚ်။
Exceptionally,နဒဒှ်မတၟေၚ်တဴလောန်လောန်ကာဲကာဲ,(adv) exceptionally.
Exceptionally gifted person.  မၞိဟ်သ္ကေက်ကြဳ။,မၞိဟ်ခိုဟ်မၞိဟ်ဍိုဟ်,(n) exceptionally gifted person. [id.] မၞိဟ်သ္ကေက်ကြဳ။
Excess.  တွဵု။    တွဵုတဲ  arm,ကဝဵု,"2 (n) excess. [id] တွဵု။    တွဵုတဲ (n) arm, forearm."
Excess.  တွဵု။    တွဵုနူဂှ်  from that time on,တဝဵု,"2 (n) time, interval, excess. [id] တွဵု။    တွဵုနူဂှ် (adv) from that time on, from that time forth, continually, he nceforth.    [Der.] ပဵု (v) to exceed."
Excessive,အတိ,"2 (n. adj.) [P.] extreme, excessive."
Excessive craving.  အလဲစိုတ်။,အလဲ,"(n) [P. alayo] lust, passion, desire, excessive craving. [id] အလဲစိုတ်။"
Excessively,လောန်အာကဵုသၞောတ်,"(adv) beyond reasonable limit, exorbitantly, excessively."
Excessively,ဟွံကြိုက်တန်,"(adv) excessively, inordinately."
Excessively in excess,လောန်အာနူသၞောတ်ဗ္ၜတ်,(v) excessively in excess.
Exchange,ဒဒှ်မသၠာဲ,(n) exchange.
Exchange,သၠာဲ,"2 (v) to change, exchange, to barter.    ဍေံသၠာဲသုၚ်ၜံက်တဝ် (v) he smokes two pipes alternately.    ပိုဲသ္ဒးသၠာဲတောဲဒၞာဲဏံဏောၚ် (v) we shall have to change trains here.    ပြံၚ်သၠာဲ(ယ်) (v) to change one's nature.    ဗြဴဗှ်ေကဵုံချေံအဲသၠာဲဟာ (v) will you swap your wife for my horse? [Cf.] တ္ၜး၊ ပြံၚ်၊ ၜး။"
Exchange,သၠာယ်,"2 (v) to change, exchange, to barter.    ဍေံသၠာဲသုၚ်ၜံက်တဝ် (v) he smokes two pipes alternately.    ပိုဲသ္ဒးသၠာဲတောဲဒၞာဲဏံဏောၚ် (v) we shall have to change trains here.    ပြံၚ်သၠာဲ(ယ်) (v) to change one's nature.    ဗြဴဗှ်ေကဵုံချေံအဲသၠာဲဟာ (v) will you swap your wife for my horse? [Cf.] တ္ၜး၊ ပြံၚ်၊ ၜး။"
Exchange rings to symbolize betrothal,သၠာဲလစိန်,(v) exchange rings to symbolize betrothal.
Exchange.  ဒဒှ်မသၠာဲ။,ဒဒှ်မလှာဲ,"(n) an exchange, exchange. [id] ဒဒှ်မသၠာဲ။"
Exchange.  သၠာဲ။,လှာဲ,"(v) {colloq} to change, exchange. [id.] သၠာဲ(ယ်)။"
Exchange.  သၠာဲ။,လှာယ်,"(v) {colloq} to change, exchange. [id.] သၠာဲ(ယ်)။"
Exchanger,မၞိဟ်စအကြာသွံရာန်,(n) exchanger.
Excise,မဗ္ၜူ,"(adj) excise, intoxicating drugs."
Excise duty.   ဗ္ဒိုပ်အကံက်၊ သၞေဟ်အကံက်  customs gate,အကံက်,"2 (n) customs, tax, toll, duty, contract, excise duty.   ဗ္ဒိုပ်အကံက်၊ သၞေဟ်အကံက် (n) customs gate, tollhouse.   လပှ်အကံက် (n) to collect the tax.   လပှ်အကံက်နူကဳုဝိုၚ်ေဝၚ် (n) to collect the toll from a gaming table.   အကံက်ယာန် (n) vehicle tax."
Excitable,မလောဲတဴပ္ဍဲကဵုစိုတ်သွက်ဂွံချဳဒရာၚ်,(adj) excitable.
Excite a quarrel,ဒုဒ္ဒော,"(v) excite a quarrel, to feel aggrieved, to excite a quarrel. [id] ထောဂဇုဟ်ကဵုဂြဲဂြက်။"
Excitedly.  နဒဒှ်မလရုချဳဒရာၚ်တိုန်ပ္ဍဲစိုတ်။,ဗြံၚ်ဗြံၚ်,(adv) excitedly. [id] နဒဒှ်မလရုချဳဒရာၚ်တိုန်ပ္ဍဲစိုတ်။
Excitedly.  မသ္ကီုစိုတ်ချဳဒရာၚ်။,မထ္ၜူမာဲ,(adj) excitedly. [id] မသ္ကီုစိုတ်ချဳဒရာၚ်။
Excitement and suspense,ဂြိုဟ်ဟွံမွဲ,"(v) have mixed feelings of fear, excitement and suspense, cowardly, fainthearted."
Excitement.  အရာမသ္ကဵုစိုတ်ချဳဒရာၚ်။,ဒဒှ်စိုတ်ချဳဒရာၚ်,(n) excitement. [id] အရာမသ္ကဵုစိုတ်ချဳဒရာၚ်။
Exclamation,ခလဵု,"1 (n) exclamation, calling attention on meeting."
Exclamation of annoyance,ပး,"3 (int) interjection, exclamation of annoyance, disgust or sympathy.    အာပး (9nt) exclamation denoting surprise, wonder, or fear. [id] အောဝ်ပး။"
Exclamatory nominalizing particle with intensive force,ကေံ,ကေံ(အ်) (pv.) exclamatory nominalizing particle with intensive force.
Exconvinct,မၞိဟ်တိတ်နူထံၚ်,(n) exconvinct.
Excrement,စၞတြေံ,"(n) excrement, chime, stools, excreta."
Excrement,အိက်,"(n) excrement, faeces, dung, interest, [in phr.] excretion, waste product. [Cf.] အသုဘ၊ ကၞေံ(အ်)၊ ဝဲါ။"
Excreta,စၞတြေံ,"(n) excrement, chime, stools, excreta."
Excreta.    စၞဗုၚ်ဂၞဴ  food,ကဏ,"1 (n) food. [id] စၞ။    အရုတ်ဂှ်ဒှ်စၞကလော် (n) tortoises are the food of the ကလော် spirit.    ဂလာတံဂှ် ဒးစိုတ်စၞရိၚ်ရိၚ် (n) Indians are fond of peppery food.    ထိုၚ်စၞ (n) stomach. [Cf.] ပုၚ်။    [Der.] စ (v) to eat.    စၞခၞာတ် (n) sweet-meat. [Cf.] စၞဍာတ်ဍာတ်၊ စၞထမၞာတ်။    စၞစ (n) food.    စၞဍာတ်ဍာတ် (n) sweet food, sweet meats. [Cf.] စၞခၞာတ်၊ စၞထမၞာတ်။    စၞတၟိ (n) contens of stomach.    စၞတြေံ (n) stools, excreta.    စၞဗုၚ်ဂၞဴ (n) food, belly furniture.    စၞၜိုပ် (n) wild rice. [Syn.] ကၟတ်ဂၟာန်၊ ကၟတ်လၟာန်၊ ဂၟာန်၊ လၟာန်၊ သြောံအရိုၚ်။"
Excretion,အိက်,"(n) excrement, faeces, dung, interest, [in phr.] excretion, waste product. [Cf.] အသုဘ၊ ကၞေံ(အ်)၊ ဝဲါ။"
Excretory orifices,ကာယျ,ကာယျဒွာ (n) excretory orifices.
Excretory orifices,ကာယျဒွာ,(n) excretory orifices.
Excruciatingly to death,ကြပ်ချိုတ်မံၚ်,"(adv) excruciatingly to death, almost to death."
Excursion,တရဴပရေၚ်ဗက်လ္ၚတ်,"(n) study tour, excursion, field trip."
Execute,ကလေံ,"4 ကလေံ(အ်) (v) make something disappear, make something go away, get rid of something, falsify, lose something, execute, dispatch.    ကလေံဒၞာဲဇိုၚ် (v) cover up one’s tracks, go into hiding, to kill. [id] ကလေံထောံဒၞာဲဇိုၚ်။"
Execute,ဒတုံလမျီု,"(v) to put to death, execute."
Execute,ဖတုံ,"ဖ္တုံဖျေံလမျီု (v) to put to death, execute."
Execute by hanging,ဒန်ဇုက်,"(n) execute by hanging, sentence of death by hanging."
Execute.  ကောပ်မှေတ်၊ ဂစိုတ်ထောံ၊ ပမျီု။,ပ္တုံဖျေံလမျီု,"(v) to put death, execute. [id] ကောပ်မှေတ်၊ ဂစိုတ်ထောံ(အ်)၊ ပမျီု(မ်)။"
Execute.  ဒတုံဖျေံလမျီု။,ခတုံ,"ဒတုံလမျီု (v) to put to death, execute. [Syn.] ဒတုံဖျေံလမျီု။"
Execute.  ပ္တုံဖျေံလမျီု။,ပ္တုံလမျီု,"(v) to put to death, execute. [Syn.] ပ္တုံဖျေံလမျီု(မ်)။"
Execute.  ဖ္တုံဖျေံလမျီု။,ဖတုံ,"ဖ္တုံလမျီု (v) to put to death, execute. [Syn.] ဖ္တုံဖျေံလမျီု။"
Execution.  ပွမပတုဲထောံ။,ပွမယဵုဒုၚ်,(n) execution. [id] ပွမပတုဲထောံ(အ်)။
Executive committee,ဗော်ကမၠောန်,"(n) palace women, executive committee."
Exempt,ဗၠး,"1 (v) to escape, be free from, go free, to pass off, to recover from illness, exempt, freedom from restriction.    ကဵုဂွံဗၠးဘဲ (v) may you escape calamity!   ဂၠဴဗၠးဘဲကၠ (v) the cattle escaped being attacked by the  tiger.    တိတ်ဗၠး (v) to be free from, win free of, to be released, emancipated.    ထၜိုတ်ဂှ်ဗၠးတိတ် (v) the gum came off.    ယဲဗၠးရဟာ (v) is your illness any better? [Cf.] ပလး၊ သၠး။   [Der.] ဗလး (v) to free."
Exempted goods,ဗၞိက်ဗၠးၜး,(n) exempted goods.
Exemption,ပွမဗလးထောံနူကဵုအကံက်အခေါန်ဖလှာ,(n) exemption.
Exemption,အခေါၚ်ဗလးခေါန်,(n) exemption.
Exercise,ခန်လ္ၚတ်,(n) exercise.
Exercise book,လိက်ဗလာ,"(n) copy book, exercise book."
Exercise compulsion.  သ္ပအနိၚ်အပိုၚ်။,ပအနိၚ်အပိုၚ်,"(v) to compel, to do forcibly, to use force, exercise compulsion. [id] သ္ပအနိၚ်အပိုၚ်။"
Exercise kasina and practise meditation,သွိုန်,ပၟဝ်ကသိုန်သွိုန်ဘာဝနာ (v) exercise kasina and practise meditation.
Exert oneself,ကၠေံစိုတ်,"(v) to try hard {to}, exert oneself."
Exert oneself,ပ္တိတ်ဓတ်,"(v) exert oneself, put forth strength. [id] ပ္တိတ်ဇြဟတ်၊ မှတ်လ္ၚတ်။"
Exert overwhelming influence on someone,အုပ်ဓလီု,"(v) be cover with, overcast, be clouded with, be dominated by, exert overwhelming influence on someone."
Exert.  ပ္တိတ်၊ ပလိုတ်၊ .  ဒတိတ်။     တိတ်  to go out.  တိတ်အာမ္ၚး။,ပတိတ်,"1 (v) to take out, to put out, to put forth, to expel, exert. [id] ပ္တိတ်၊ ပလိုတ်၊ {ပၟတ် (n) fire}. [Cf.] ဒတိတ်။    [Der.] တိတ် (v) to go out. [id] တိတ်အာမ္ၚး။"
Exert.  ပ္တိတ်။  တိတ်  to go out,ဒတိတ်,"(v) to put forth, exert. [Cf.] ပ္တိတ်။ [Der.] တိတ် (v) to go out."
Exertion,တၚံ,"တ္ၚံလွဳ (n) exertion, diligence."
Exertion,လွဳ,"1 (n) [P. viriyam] exertion, vigour, energy."
Exertion,လွဳရိယ,"(n) diligence, exertion."
Exertion the right direction,သမ္မာဇဳဝ,"(n) [P.] exertion the right direction, right way of earning a living."
Exertion.  ပွမရပ်စပ်ဩဇာ၊ ပွမသ္ကီုဇြဟတ်ၜတ်စိုပ်အာ၊ လွဳ၊ လွဳရဳယျ၊ ဒဒှ်မတ္ၚံလွဳ။,ပွမပ္တိတ်ဇြဟတ်,(n) exertion. [id] ပွမရပ်စပ်ဩဇာ၊ ပွမသ္ကီုဇြဟတ်ၜတ်စိုပ်အာ၊ လွဳ၊ လွဳရဳယျ၊ ဒဒှ်မတ္ၚံလွဳ။
Exhalation,ခမူ,"(n) odour, vapour, gas, exhalation, smell. [id] သၟူ။"
Exhalation,ယဝီုတိတ်,"(n) exhalation, exhaled breath. [id.] ယွဵုတိတ်။"
Exhalation,ဣဝီုတိတ်,"(n) exhalation, act of exhaling. [Der.] ယီု (v) to breathe. [id] ယီု။"
Exhalation.  ခၟူ၊ မသ၊ မြမောဝ်။  မောဝ်  to be fragrant,သၟူ,"1 (n) odour, vapour, gas, exhalation. [Cf.] ခၟူ၊ မသ၊ မြမောဝ်။ [Der.] မောဝ် (v) to be fragrant."
Exhale.  ယီုပ္တိတ်၊ ယီုတိုန်။,ယီုတိတ်,"(v) to breathe out, exhale. [id.] ယီုပ္တိတ်၊ ယီုတိုန်။"
Exhaled breath.  ယွဵုတိတ်။,ယဝီုတိတ်,"(n) exhalation, exhaled breath. [id.] ယွဵုတိတ်။"
Exhausted soil,ဗျု,တိဗျု (n) exhausted soil.
Exhausted.  မဍောၚ်။,အိုတ်,မအိုတ်ဇိုၚ်တဲ (adj.) exhausted. [id] မဍောၚ်။
Exhaustion.  ပွမဍောၚ်ၜိုတ်၊ ဒဒှ်မဍောၚ်ၜိုတ်အိုတ်ဇိုၚ်တဲ။,တမှောၚ်,"(n) weariness, exhaustion. [id] ပွမဍောၚ်ၜိုတ်၊ ဒဒှ်မဍောၚ်ၜိုတ်အိုတ်ဇိုၚ်တဲ။"
Exhaustive,အိုတ်တး,"(v) {usually adverbial} to be complete, exhaustive."
Exhaustive.  အး။,တး,"2 (v) အိုတ်တး (v) to be complete, exhaustive. [Var.] အး။"
Exhibit,ဗဗဵု,"(v) to mount {spectacle}, exhibit, display, make a display."
Exhibit,ဗဗိုဝ်,"(v) to mount {spectacle}, exhibit, display, make a display."
Exhibition,ပေဲါထ္ၜးပရိုၚ်,"(n) exhibition, show, at which prizes are awarded. [Syn.] ပေဲါပြိုၚ်ထ္ၜး။"
Exhibition,ပေဲါပၠထ္ၜး,"(n) exhibition, show, fair."
Exhibition hall,ခဒံပၠ,"(n) exhibition hall, display room, show room."
Exhort,ကဵုဇြဟတ်ဂရိုဟ်,"(v) prod, exhort."
Exhortation,ဩဝါဒ,"(n) [P.] admonition, exhortation, instructions. [id] ဂလာန်ကဵုသ္တိ၊ ဂလာန်ဒၠောံဗ္တောန်၊ တၚ်မစၞောန်ထ္ၜး၊ ဒၠောံဗ္စန်၊ ဗ္စန်ဂၞန်။"
Exiguous,ဓဒိုက်,"(n) trouble, affliction, suffering, misery, exiguous, circumstances, poverty, pain."
Exiguous circumstances,ဒဒိုက်,"(n) [P. dukkham] pain, trouble, affliction, suffering, misery, exiguous circumstances, poverty."
Exile,ဒန်ဗက်ဗ္ဒဴထောံနူဍုၚ်,"(n) deportation, exile, banishment."
Exile,ပၠေဲထောံနူခန်လွာ,"(v) banish, expel, exile."
Exist,တန်တဴ,"(v) depend on, be based on, exist, abide by, stand by."
Existence,ဇာတ်,"1 (n) descent, genealogy, existence, birth, life, caste, social classification as recognized by Hinduism. [id] ဒဒှ်မနွံဒၟံၚ်၊ ဒဒှ်မဂျိုၚ်ဒၟံၚ်။    ကောန်ဇာတ် (n) girl, boy, daughter, son. [Cf.] အဆက်၊ ဇာတိ။"
Existent.  မနွံဒၟံၚ်ကဆံၚ်လၟုဟ်၊ မနွံဒၟံၚ်ကဵုလမျီု။,မတန်တဴဒၟံၚ်,(adj) existent. [id] မနွံဒၟံၚ်ကဆံၚ်လၟုဟ်၊ မနွံဒၟံၚ်ကဵုလမျီု။
Existing state or condition,ဒၞာဲမနွံဒၟံၚ်,"(n) what one holds at the outset, where one is at the outset, existing state or condition."
Exonerate,ဒုဟ်,"သၠးဒုဟ် (n) to free from blame, exonerate, pardon."
Exorbitantly,လောန်အာကဵုသၞောတ်,"(adv) beyond reasonable limit, exorbitantly, excessively."
Exp. သောၚ်ဍေံ  leave it at that,သောၚ်,"1 (v) exp. သောၚ်ဍေံ(ဟ်) (v) leave it at that, let {somebody, something} be, never mind. [id.] ဆံၚ်ဍေံ(ဟ်)။"
Expand,ပွံက်ဝိတ္ထာရ,"(n) elaborate, expand."
Expand,ရာၚ်,"(v) to open {a flower opens}, unfold, expand."
Expand,ဝိတ္ထာရ,"(n) [P.] in full, in extenso, elaborate, expand."
Expand one's territory at the expense of others.  expansionist,သၠဲခန်လွာ,(v) expand one's territory at the expense of others. (n) expansionist.
Expanse,ဂၠး,"(n) expanse, broad flat surface."
Expanse,ဒၠး,"(n) expanse, broad flat surface, like the face of a table."
Expanse,အပၠဴ,"(n) expanse, wide and open area {of land, sea, etc.}, level surface."
Expanse of a river,ဂၠးက္ၜဳ,(n) expanse of a river.
Expanse of grazing-land,ဂၠးဝါ,(n) expanse of grazing-land.
Expanse of grazing-land,ဒၠးဝါ,(n) expanse of grazing-land.
Expanse of paddy fields,လမၠးဝါ,"(n) open pasture, expanse of paddy fields."
Expanse of water,ဂၠးဍာ်,"(n) expanse of water, surface of the water, sea level."
Expanse.  ခရာဗဇာပ္တိတ်။,ခရာသၠဲပ္တိတ်,(n) expanse. [id] ခရာဗဇာပ္တိတ်။
Expansion,ပွမသၠဲခြာပ္တိတ်,(n) expansion.
Expansive,သၠဲ,"5 (adj) expansive, extent. [id.] မသၠဲဇာတိတ်မာန်၊ သၠဲလး၊ ခေတ်၊ ခေတ္တ၊ ဇမၠိၚ်၊ တလှဲ(ယ်) ဗ္ၜတ်သၠဲ(ယ်)၊ သၠဲဗွိုက်၊ သၠဲလမၠး။"
Expansive,သၠယ်,"5 (adj) expansive, extent. [id.] မသၠဲဇာတိတ်မာန်၊ သၠဲလး၊ ခေတ်၊ ခေတ္တ၊ ဇမၠိၚ်၊ တလှဲ(ယ်) ဗ္ၜတ်သၠဲ(ယ်)၊ သၠဲဗွိုက်၊ သၠဲလမၠး။"
Expatriate,မၞိဟ်ဒဴထောံဍုၚ်,"(n) person who deserts his own country, expatriate."
Expect,ကၟဳ,"1 (n) [id] စၟဳ။ see ကမဳ (n) roof. (v) to roof, thatch, to await, hope (for), look forward to, expect, long for. [id] စၟဳမၚ်။    စၟဳရံၚ် (v) look forward. [id] လၟီ။"
Expect,ခယျ,"(v) to guess, sympathize with, be considerate to, have consideration for, compare to with, estimate, gauge, guess, intend, expect, particle prefixed to an presume."
Expect,စမဳ,"(v) to look for, expect, to wait, hope {for}, look forward to. [id] စၟဳ။"
Expect,စမှဳ,"(v) to look for, expect, to wait, hope (for), look forward to."
Expect,စၟဳ,"2 (v) look into the distance, expect, look forward to, hope for, long for, look at something, see, look, discern, perceive."
Expect,စၟဳခယျ,"(v) hope for, expect."
Expect,ထေၚ်,"3 (v) think, to think, believe, expect, hope, appear to the mind, be of opinion.    ခြာဟွံလံမၞးခိုဟ်ကၠုၚ်ဏောၚ်အဲထေၚ် (v) I hope you will soon be better.    ညးဂှ်ထေၚ်ဗီုဏံရော (v) who think that?    ညးဂှ်မာန်ဏောၚ်ထေၚ်ရော (v) who do you think will win?    တ္ၚဲဏံက္ၜၚ်အာလ္ဂုၚ်တိတ်ဏောၚ်အဲထေၚ် (v) I think the ship for Rangoon will be living today.    နွံမံၚ်ပ္ဍဲတလာအဲထေၚ် (v) I think there is some in the box.    မၞးထေၚ်အဲဒဂိတ်ဟာ (v) you think I am a bug, do you?    မၞးထေၚ်အဲမၞိဟ်သာ်လဵုရော (v) what sort of fellow do you think I am?    ထေၚ်ဗီုတေံထေၚ်ဗီုဏံ (v) give or gain a wrong impression."
Expect of weekday,ပဲါနူတ္ၚဲအဒိုတ်တုဲတ္ၚဲအကြာဂှ်မွဲမွဲ,"(adv) expect of weekday, any one day between."
Expect.    အဲလၟဳမံၚ်ဗှ်ေလံကွေံရ  i have been waiting for you a long time.    ပိုဲလၟဳဗၞုဟ်တ္ၚဲဍုၚ်ပိုဲဗၠးၜးရ  we awaited the day of our country's independence.  ကၟဳ၊ စမှဳ၊ စၟဳ၊ တမှဳ၊ တၟဳ၊ မၚ်။,လၟဳ,"3 (v) to wait, hope {for}, look forward to, to look forward, to look ahead, expect.    အဲလၟဳမံၚ်ဗှ်ေလံကွေံရ (v) I have been waiting for you a long time.    ပိုဲလၟဳဗၞုဟ်တ္ၚဲဍုၚ်ပိုဲဗၠးၜးရ (v) we awaited the day of our country's independence. [Cf.] ကၟဳ၊ စမှဳ၊ စၟဳ၊ တမှဳ၊ တၟဳ၊ မၚ်။"
Expect.  စၟဳ။    အဲစၟဳမံၚ်မၞးလံကွေံရ  i have been awaiting for you a long time.    ပိုဲစၟဳဗၞုဟ်တ္ၚဲဍုၚ်ပိုဲဗၠးၜးအာ  we awaited the day of our country’s independence.    စၟဳဗၞုဟ်  to await expectantly,ကမဳ,"3 (v) to await, hope {for}, look forward to, long for, expect. [id] စၟဳ။    အဲစၟဳမံၚ်မၞးလံကွေံရ (v) I have been awaiting for you a long time.    ပိုဲစၟဳဗၞုဟ်တ္ၚဲဍုၚ်ပိုဲဗၠးၜးအာ (v) we awaited the day of our country’s independence.    စၟဳဗၞုဟ် (v) to await expectantly, hope for.    စၟဳညာတ် (v) to catch sight of, make out.    စၟဳရံၚ် (v) to watch for. [id] ရံၚ်စၟဳ။ [Cf.] မၚ်။"
Expectancy,ပွမမၚ်စၟဳမံၚ်,(n) expectancy.
Expectantly,ဂွံဏောၚ်,"(adv) hopefully, expectantly, will expectation. (n) one who lives in fond hope."
Expectation,ပွမစၟဳမၚ်ဒုၚ်တၠုၚ်မံၚ်,(n) expectation.
Expectorate,ခါ်သၠေဟ်,"(v) expectorate, hawk {up}."
Expectorate.  ဍာ်ကသှ်  spittle,ချဟ်,"(v) to spit, expectorate. [Der.] ဍာ်ကသှ် (n) spittle."
Expedience,စၞာဲ,"(n) craft, device, means, expedience, stratagem."
Expedient,ပရိယျာ,"(n) [P.] means, expedient, device."
Expel,နုက်ပဲါ,"(v) expel, remove {form service}, expunge."
Expel,ပၠေဲ,"(v) to chase out, expel, to exchange, to transport, to banish. [Cf.] ထဍေၚ်၊ ဗ္ဒဴ၊ ဘာတ်။ [Der.] လလဴ (v) to go away."
Expel,ပၠေယ်,"(v) to chase out, expel, to exchange, to transport, to banish. [Cf.] ထဍေၚ်၊ ဗ္ဒဴ၊ ဘာတ်။ [Der.] လလဴ (v) to go away."
Expel,ပၠေဲထောံနူခန်လွာ,"(v) banish, expel, exile."
Expel air with force to blow with the mouth as in playing a wind instruments,ဗဂိုဟ်,"(v) blow, to blow, expel air with force to blow with the mouth as in playing a wind instruments, to blow a whistle or siren. [id] ဗ္ဂိုဟ်။"
Expend momentum.  အသိၚ်ဒေါံ။,အသိၚ်ချိုတ်,(v) expend momentum. [id] အသိၚ်ဒေါံ။
Expenditure on a particular object,စရိတ်,"2 (n) expense, expenditure on a particular object, money required for the expense of a journey."
Expenditure.  ပွမရပ်စပ်၊ သၠုဲလၟိဟ်မရပ်စပ်အိုတ်အာ။,စရိတ်စကမအိုတ်လဝ်,(n) expenditure. [id] ပွမရပ်စပ်၊ သၠုဲလၟိဟ်မရပ်စပ်အိုတ်အာ။
Expense,စရိတ်,"2 (n) expense, expenditure on a particular object, money required for the expense of a journey."
Expense of maintaining a family,ဇွောံကောန်ဗြဴ,(n) expense of maintaining a family.
Expensive,ခၞၚ်,"(v) to be rare, to be scarce, to be expensive. (adj.) rare, scarce, expensive."
Expensive,မအိုတ်စရိတ်စကဂၠိုၚ်ၚုဟ်မးဂၠိုၚ်,(adj) expensive.
Expensive.  ခၞၚ်၊ ခတ်က္ဍန်။,ခနၚ်,"3 (adj.) rare, scarce, expensive. [id] ခၞၚ်၊ ခတ်က္ဍန်။"
Experience,ဆဵုဂဗ,"(v) general knowledge, come across, meet, experience, meet with. [id] ဂဗ၊ ဓဗ၊ ထဗ၊ ဒဗဆဵု၊ ဒဗတ်။"
Experience,ဝှ်ဇၞော်,"(adj) senior, experience."
Experience a twitching of eyebrows,ဒၞေၚ်မတ်ချဳ,"(v) experience a twitching of eyebrows, have a premonition of bad luck."
